link_id,relation_type,basis,confidence,source_kind,source_standard_id,source_criterion_id,source_criterion_code,source_criterion_title,source_resource_id,source_url,target_standard_id,target_criterion_code,target_profile_ref,target_url,evidence_excerpt,source_dataset
xref-01556,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,1.4.4,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#resize-text,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01557,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,1.4.5,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#images-of-text,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01558,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,1.4.6,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#contrast-enhanced,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01559,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,1.4.7,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#low-or-no-background-audio,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01560,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,1.4.8,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#visual-presentation,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01561,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,1.4.9,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#images-of-text-no-exception,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01562,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,1.4.10,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#reflow,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01563,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,1.4.11,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#non-text-contrast,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01564,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,1.4.12,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#text-spacing,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01565,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,1.4.13,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#content-on-hover-or-focus,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01566,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.1.1,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#keyboard,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01567,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.1.2,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#no-keyboard-trap,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01568,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.1.3,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#keyboard-no-exception,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01569,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.1.4,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#character-key-shortcuts,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01570,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.2.1,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#timing-adjustable,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01571,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.2.2,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#pause-stop-hide,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01572,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.2.3,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#no-timing,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01573,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.2.4,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#interruptions,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01574,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.2.5,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#re-authenticating,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01575,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.2.6,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#timeouts,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01576,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.3.1,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#three-flashes-or-below-threshold,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01577,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.3.2,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#three-flashes,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01578,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.3.3,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#animation-from-interactions,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01579,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.4.1,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#bypass-blocks,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01580,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.4.2,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#page-titled,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01581,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.4.3,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#focus-order,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01582,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.4.4,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#link-purpose-in-context,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01583,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.4.5,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#multiple-ways,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01584,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.4.6,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#headings-and-labels,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01585,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.4.7,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#focus-visible,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01586,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.4.8,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#location,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01587,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.4.9,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#link-purpose-link-only,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01588,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.4.10,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#section-headings,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01589,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.4.11,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#focus-not-obscured-minimum,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01590,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.4.12,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#focus-not-obscured-enhanced,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01591,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.4.13,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#focus-appearance,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01592,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.5.1,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#pointer-gestures,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01593,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.5.2,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#pointer-cancellation,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01594,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.5.3,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#label-in-name,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01595,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.5.4,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#motion-actuation,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01596,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.5.5,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#target-size-enhanced,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01597,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.5.6,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#concurrent-input-mechanisms,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01598,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.5.7,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#dragging-movements,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01599,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,2.5.8,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#target-size-minimum,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01600,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,3.1.1,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#language-of-page,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01601,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,3.1.2,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#language-of-parts,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01602,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,3.1.3,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#unusual-words,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01603,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,3.1.4,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#abbreviations,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01604,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,3.1.5,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#reading-level,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01605,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,3.1.6,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#pronunciation,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01606,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,3.2.1,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#on-focus,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01607,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,3.2.2,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#on-input,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01608,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,3.2.3,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#consistent-navigation,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01609,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,3.2.4,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#consistent-identification,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01610,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,3.2.5,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#change-on-request,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01611,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,3.2.6,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#consistent-help,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
xref-01612,inferred_sc_reference_cross_standard,inferred_profile_mapping,medium,normative_success_criterion,atag-2.0,sc_b311,B.3.1.1,Checking Assistance (WCAG),,https://www.w3.org/TR/ATAG20/#sc_b311,wcag-2.2,3.3.1,wcag22-level-aaa-minus-4.1.1,https://www.w3.org/TR/WCAG22/#error-identification,ATAG crosswalk mapping via wcag22-level-aaa-minus-4.1.1,atag-to-wcag-2.2-crosswalk.yaml
